Jahr;Schulgemeinde;Land;country_n;per_n;rank;diff_c
2001;Schwamendingen;Vereinigte Staaten;3;9.914077990746861e-4;5028;64
2001;Schwamendingen;Vietnam;3;9.914077990746861e-4;5028;64
2001;Schwamendingen;Zimbabwe;1;3.3046926635822867e-4;7272;64
2001;Uto;Afghanistan;4;9.799118079372856e-4;4399;74
2001;Uto;Afrika;1;2.449779519843214e-4;7272;74
2001;Uto;Algerien;2;4.899559039686428e-4;5887;74
2001;Uto;Angola;8;0.0019598236158745713;2923;74
2001;Uto;Äthiopien;1;2.449779519843214e-4;7272;74
2001;Uto;Australien;2;4.899559039686428e-4;5887;74
2001;Uto;Belgien;1;2.449779519843214e-4;7272;74
2001;Uto;Bolivien;2;4.899559039686428e-4;5887;74
2001;Uto;Bosnien-Herzegowina;41;0.010044096031357178;1112;74
2001;Uto;Brasilien;12;0.002939735423811857;2274;74
2001;Uto;Bulgarien;3;7.349338559529642e-4;5028;74
2001;Uto;Chile;15;0.0036746692797648213;1955;74
2001;Uto;China;1;2.449779519843214e-4;7272;74
2001;Uto;Deutschland;41;0.010044096031357178;1112;74
2001;Uto;Dominikanische Republik;10;0.002449779519843214;2565;74
2001;Uto;Ecuador;4;9.799118079372856e-4;4399;74
2001;Uto;Eritrea;1;2.449779519843214e-4;7272;74
2001;Uto;Frankreich;6;0.0014698677119059284;3495;74
2001;Uto;Ghana;2;4.899559039686428e-4;5887;74
2001;Uto;Griechenland;15;0.0036746692797648213;1955;74
2001;Uto;Grossbritannien;8;0.0019598236158745713;2923;74
2001;Uto;Haiti;1;2.449779519843214e-4;7272;74
2001;Uto;Honduras;1;2.449779519843214e-4;7272;74
2001;Uto;Indien;14;0.0034296913277804997;2063;74
2001;Uto;Irak;10;0.002449779519843214;2565;74
2001;Uto;Iran;10;0.002449779519843214;2565;74
2001;Uto;Irland;1;2.449779519843214e-4;7272;74
2001;Uto;Italien;161;0.03944145026947575;354;74
2001;Uto;Japan;1;2.449779519843214e-4;7272;74
2001;Uto;Kambodscha;1;2.449779519843214e-4;7272;74
2001;Uto;Kamerun;2;4.899559039686428e-4;5887;74
2001;Uto;Kenya;4;9.799118079372856e-4;4399;74
2001;Uto;Kolumbien;6;0.0014698677119059284;3495;74
2001;Uto;Kongo (Brazzaville);3;7.349338559529642e-4;5028;74
2001;Uto;Korea (Süd-);1;2.449779519843214e-4;7272;74
2001;Uto;Kroatien;87;0.021313081822635964;623;74
2001;Uto;Kuba;2;4.899559039686428e-4;5887;74
2001;Uto;Libanon;1;2.449779519843214e-4;7272;74
2001;Uto;Libyen;4;9.799118079372856e-4;4399;74
2001;Uto;Malaysia;1;2.449779519843214e-4;7272;74
2001;Uto;Marokko;2;4.899559039686428e-4;5887;74
2001;Uto;Mexiko;2;4.899559039686428e-4;5887;74
2001;Uto;Mongolei;2;4.899559039686428e-4;5887;74
2001;Uto;Niederlande;5;0.001224889759921607;3919;74
2001;Uto;Nigeria;2;4.899559039686428e-4;5887;74
2001;Uto;Nordmazedonien;66;0.016168544830965213;817;74
2001;Uto;Österreich;14;0.0034296913277804997;2063;74
2001;Uto;Pakistan;10;0.002449779519843214;2565;74
2001;Uto;Peru;6;0.0014698677119059284;3495;74
2001;Uto;Philippinen;7;0.0017148456638902498;3180;74
2001;Uto;Polen;3;7.349338559529642e-4;5028;74
2001;Uto;Portugal;148;0.036256736893679566;383;74
2001;Uto;Russland;6;0.0014698677119059284;3495;74
2001;Uto;Schweden;2;4.899559039686428e-4;5887;74
2001;Uto;Schweiz;2554;0.6256736893679569;68;74
2001;Uto;Senegal;4;9.799118079372856e-4;4399;74
2001;Uto;Serbien;340;0.08329250367466928;166;74
2001;Uto;Slowakische Republik;2;4.899559039686428e-4;5887;74
2001;Uto;Somalia;10;0.002449779519843214;2565;74
2001;Uto;Spanien;74;0.018128368446839783;721;74
2001;Uto;Sri Lanka;148;0.036256736893679566;383;74
2001;Uto;Staat unbekannt;2;4.899559039686428e-4;5887;74
2001;Uto;Süd-/Osteuropa;16;0.0039196472317491425;1886;74
2001;Uto;Südafrika;1;2.449779519843214e-4;7272;74
2001;Uto;Syrien;1;2.449779519843214e-4;7272;74
2001;Uto;Thailand;3;7.349338559529642e-4;5028;74
2001;Uto;Tibet;2;4.899559039686428e-4;5887;74
2001;Uto;Togo;1;2.449779519843214e-4;7272;74
2001;Uto;Tunesien;1;2.449779519843214e-4;7272;74
2001;Uto;Türkei;135;0.03307202351788339;412;74
2001;Uto;Ukraine;3;7.349338559529642e-4;5028;74
2001;Uto;Ungarn;6;0.0014698677119059284;3495;74
2001;Uto;Vereinigte Staaten;4;9.799118079372856e-4;4399;74
2001;Uto;Vietnam;9;0.002204801567858893;2733;74
2001;Waidberg;Afghanistan;12;0.0030596634370219276;2274;76
2001;Waidberg;Afrika;1;2.5497195308516065e-4;7272;76
2001;Waidberg;Albanien;1;2.5497195308516065e-4;7272;76
2001;Waidberg;Algerien;2;5.099439061703213e-4;5887;76
2001;Waidberg;Angola;3;7.649158592554819e-4;5028;76
2001;Waidberg;Argentinien;1;2.5497195308516065e-4;7272;76
2001;Waidberg;Armenien;1;2.5497195308516065e-4;7272;76
2001;Waidberg;Australien;1;2.5497195308516065e-4;7272;76
2001;Waidberg;Bosnien-Herzegowina;51;0.013003569607343193;971;76
2001;Waidberg;Brasilien;10;0.0025497195308516064;2565;76
2001;Waidberg;Bulgarien;4;0.0010198878123406426;4399;76
2001;Waidberg;Chile;7;0.0017848036715961244;3180;76
2001;Waidberg;China;2;5.099439061703213e-4;5887;76
2001;Waidberg;Deutschland;68;0.017338092809790925;790;76
2001;Waidberg;Dominikanische Republik;12;0.0030596634370219276;2274;76
2001;Waidberg;Ecuador;1;2.5497195308516065e-4;7272;76
2001;Waidberg;Eritrea;2;5.099439061703213e-4;5887;76
2001;Waidberg;Frankreich;4;0.0010198878123406426;4399;76
2001;Waidberg;Georgien;2;5.099439061703213e-4;5887;76
2001;Waidberg;Ghana;4;0.0010198878123406426;4399;76
2001;Waidberg;Griechenland;28;0.0071392146863844975;1379;76
2001;Waidberg;Grossbritannien;9;0.0022947475777664456;2733;76
2001;Waidberg;Haiti;1;2.5497195308516065e-4;7272;76
2001;Waidberg;Indien;9;0.0022947475777664456;2733;76
2001;Waidberg;Irak;4;0.0010198878123406426;4399;76
2001;Waidberg;Iran;13;0.0033146353901070884;2166;76
2001;Waidberg;Italien;165;0.042070372259051504;349;76
2001;Waidberg;Japan;5;0.0012748597654258032;3919;76
2001;Waidberg;Kambodscha;1;2.5497195308516065e-4;7272;76
2001;Waidberg;Kamerun;2;5.099439061703213e-4;5887;76
2001;Waidberg;Kanada;3;7.649158592554819e-4;5028;76
2001;Waidberg;Kenya;3;7.649158592554819e-4;5028;76
2001;Waidberg;Kolumbien;5;0.0012748597654258032;3919;76
2001;Waidberg;Kongo (Brazzaville);1;2.5497195308516065e-4;7272;76
2001;Waidberg;Korea (Süd-);1;2.5497195308516065e-4;7272;76
2001;Waidberg;Kroatien;36;0.009178990311065782;1202;76
2001;Waidberg;Kuba;1;2.5497195308516065e-4;7272;76
2001;Waidberg;Libanon;3;7.649158592554819e-4;5028;76
2001;Waidberg;Libyen;6;0.0015298317185109638;3495;76
2001;Waidberg;Malaysia;1;2.5497195308516065e-4;7272;76
2001;Waidberg;Marokko;3;7.649158592554819e-4;5028;76
2001;Waidberg;Mittel- und Südamerika;3;7.649158592554819e-4;5028;76
2001;Waidberg;Mongolei;2;5.099439061703213e-4;5887;76
2001;Waidberg;Neuseeland;1;2.5497195308516065e-4;7272;76
2001;Waidberg;Niederlande;2;5.099439061703213e-4;5887;76
2001;Waidberg;Nigeria;1;2.5497195308516065e-4;7272;76
2001;Waidberg;Nordmazedonien;48;0.01223865374808771;1009;76
2001;Waidberg;Norwegen;2;5.099439061703213e-4;5887;76
2001;Waidberg;Österreich;10;0.0025497195308516064;2565;76
2001;Waidberg;Pakistan;6;0.0015298317185109638;3495;76
2001;Waidberg;Peru;2;5.099439061703213e-4;5887;76
2001;Waidberg;Philippinen;4;0.0010198878123406426;4399;76
2001;Waidberg;Polen;9;0.0022947475777664456;2733;76
2001;Waidberg;Portugal;91;0.023202447730749618;593;76
2001;Waidberg;Rumänien;1;2.5497195308516065e-4;7272;76
2001;Waidberg;Russland;6;0.0015298317185109638;3495;76
2001;Waidberg;Schweden;1;2.5497195308516065e-4;7272;76
2001;Waidberg;Schweiz;2708;0.690464048954615;59;76
2001;Waidberg;Serbien;217;0.05532891381947986;253;76
2001;Waidberg;Slowenien;3;7.649158592554819e-4;5028;76
2001;Waidberg;Somalia;22;0.0056093829678735335;1559;76
2001;Waidberg;Spanien;71;0.018103008669046405;754;76
2001;Waidberg;Sri Lanka;64;0.01631820499745028;838;76
2001;Waidberg;Staat unbekannt;1;2.5497195308516065e-4;7272;76
2001;Waidberg;Süd-/Osteuropa;6;0.0015298317185109638;3495;76
2001;Waidberg;Südafrika;3;7.649158592554819e-4;5028;76
2001;Waidberg;Thailand;8;0.002039775624681285;2923;76
2001;Waidberg;Togo;1;2.5497195308516065e-4;7272;76
2001;Waidberg;Tschechische Republik;1;2.5497195308516065e-4;7272;76
2001;Waidberg;Tunesien;1;2.5497195308516065e-4;7272;76
2001;Waidberg;Türkei;110;0.02804691483936767;488;76
2001;Waidberg;Ukraine;5;0.0012748597654258032;3919;76
2001;Waidberg;Ungarn;10;0.0025497195308516064;2565;76
2001;Waidberg;Vereinigte Staaten;10;0.0025497195308516064;2565;76
2001;Waidberg;Vietnam;2;5.099439061703213e-4;5887;76
2001;Waidberg;Zimbabwe;1;2.5497195308516065e-4;7272;76
2001;Zürichberg;Afghanistan;4;0.00138217000691085;4399;50
2001;Zürichberg;Albanien;1;3.455425017277125e-4;7272;50
2001;Zürichberg;Angola;5;0.0017277125086385626;3919;50
2001;Zürichberg;Bosnien-Herzegowina;17;0.005874222529371113;1816;50
2001;Zürichberg;Brasilien;6;0.002073255010366275;3495;50
2001;Zürichberg;Bulgarien;2;6.91085003455425e-4;5887;50
2001;Zürichberg;China;2;6.91085003455425e-4;5887;50
2001;Zürichberg;Costa Rica;1;3.455425017277125e-4;7272;50
2001;Zürichberg;Deutschland;56;0.019350380096751902;920;50
2001;Zürichberg;Dominikanische Republik;2;6.91085003455425e-4;5887;50
2001;Zürichberg;Ecuador;1;3.455425017277125e-4;7272;50
2001;Zürichberg;Finnland;1;3.455425017277125e-4;7272;50
2001;Zürichberg;Frankreich;7;0.0024187975120939877;3180;50
2001;Zürichberg;Griechenland;5;0.0017277125086385626;3919;50
2001;Zürichberg;Grossbritannien;10;0.0034554250172771253;2565;50
2001;Zürichberg;Indien;6;0.002073255010366275;3495;50
2001;Zürichberg;Iran;1;3.455425017277125e-4;7272;50
2001;Zürichberg;Italien;46;0.015894955079474776;1035;50
2001;Zürichberg;Japan;1;3.455425017277125e-4;7272;50
2001;Zürichberg;Kamerun;3;0.0010366275051831375;5028;50
2001;Zürichberg;Kanada;1;3.455425017277125e-4;7272;50
2001;Zürichberg;Kongo (Brazzaville);4;0.00138217000691085;4399;50
2001;Zürichberg;Korea (Süd-);1;3.455425017277125e-4;7272;50
2001;Zürichberg;Kroatien;18;0.006219765031098825;1748;50
2001;Zürichberg;Libanon;3;0.0010366275051831375;5028;50
2001;Zürichberg;Litauen;1;3.455425017277125e-4;7272;50
2001;Zürichberg;Malaysia;1;3.455425017277125e-4;7272;50
2001;Zürichberg;Mexiko;1;3.455425017277125e-4;7272;50
2001;Zürichberg;Niederlande;9;0.0031098825155494126;2733;50
2001;Zürichberg;Nordmazedonien;15;0.005183137525915688;1955;50
2001;Zürichberg;Österreich;12;0.00414651002073255;2274;50
2001;Zürichberg;Pakistan;2;6.91085003455425e-4;5887;50
2001;Zürichberg;Peru;1;3.455425017277125e-4;7272;50
2001;Zürichberg;Philippinen;9;0.0031098825155494126;2733;50
2001;Zürichberg;Polen;5;0.0017277125086385626;3919;50
2001;Zürichberg;Portugal;65;0.022460262612301312;827;50
2001;Zürichberg;Russland;3;0.0010366275051831375;5028;50
2001;Zürichberg;Schweden;7;0.0024187975120939877;3180;50
2001;Zürichberg;Schweiz;2348;0.8113337940566689;80;50
2001;Zürichberg;Serbien;106;0.036627505183137524;516;50
2001;Zürichberg;Slowakische Republik;2;6.91085003455425e-4;5887;50
2001;Zürichberg;Somalia;5;0.0017277125086385626;3919;50
2001;Zürichberg;Spanien;35;0.012093987560469938;1226;50
2001;Zürichberg;Sri Lanka;31;0.010711817553559088;1308;50
2001;Zürichberg;Süd-/Osteuropa;5;0.0017277125086385626;3919;50
2001;Zürichberg;Tibet;1;3.455425017277125e-4;7272;50
2001;Zürichberg;Tschechische Republik;1;3.455425017277125e-4;7272;50
2001;Zürichberg;Türkei;13;0.004492052522460262;2166;50
2001;Zürichberg;Ukraine;2;6.91085003455425e-4;5887;50
2001;Zürichberg;Vereinigte Staaten;10;0.0034554250172771253;2565;50
2002;Glattal;Afghanistan;11;0.0022685089709218397;2428;80
2002;Glattal;Afrika;5;0.0010311404413281089;3919;80
2002;Glattal;Ägypten;5;0.0010311404413281089;3919;80
2002;Glattal;Albanien;4;8.249123530624871e-4;4399;80
2002;Glattal;Algerien;2;4.1245617653124357e-4;5887;80
2002;Glattal;Angola;12;0.002474737059187461;2274;80
2002;Glattal;Argentinien;2;4.1245617653124357e-4;5887;80
2002;Glattal;Armenien;3;6.186842647968653e-4;5028;80
2002;Glattal;Bolivien;2;4.1245617653124357e-4;5887;80
2002;Glattal;Bosnien-Herzegowina;123;0.02536605485667148;446;80
2002;Glattal;Brasilien;15;0.0030934213239843266;1955;80
2002;Glattal;Bulgarien;1;2.0622808826562179e-4;7272;80
2002;Glattal;Chile;4;8.249123530624871e-4;4399;80
2002;Glattal;China;9;0.001856052794390596;2733;80
2002;Glattal;Dänemark;1;2.0622808826562179e-4;7272;80
2002;Glattal;Deutschland;49;0.010105176325015466;990;80
2002;Glattal;Dominikanische Republik;16;0.0032996494122499486;1886;80
2002;Glattal;Ecuador;4;8.249123530624871e-4;4399;80
2002;Glattal;Eritrea;1;2.0622808826562179e-4;7272;80
2002;Glattal;Finnland;5;0.0010311404413281089;3919;80
2002;Glattal;Frankreich;3;6.186842647968653e-4;5028;80
2002;Glattal;Georgien;2;4.1245617653124357e-4;5887;80
2002;Glattal;Ghana;9;0.001856052794390596;2733;80
2002;Glattal;Griechenland;10;0.0020622808826562177;2565;80
2002;Glattal;Grossbritannien;1;2.0622808826562179e-4;7272;80
2002;Glattal;Haiti;1;2.0622808826562179e-4;7272;80
2002;Glattal;Indien;28;0.005774386471437409;1379;80
2002;Glattal;Irak;21;0.004330789853578057;1608;80
2002;Glattal;Iran;20;0.0041245617653124355;1650;80
2002;Glattal;Italien;261;0.05382553103732728;203;80
2002;Glattal;Jordanien;2;4.1245617653124357e-4;5887;80
2002;Glattal;Kambodscha;2;4.1245617653124357e-4;5887;80
2002;Glattal;Kamerun;4;8.249123530624871e-4;4399;80
2002;Glattal;Kanada;2;4.1245617653124357e-4;5887;80
2002;Glattal;Kenya;2;4.1245617653124357e-4;5887;80
2002;Glattal;Kolumbien;7;0.0014435966178593523;3180;80
2002;Glattal;Kongo (Brazzaville);3;6.186842647968653e-4;5028;80
2002;Glattal;Korea (Süd-);4;8.249123530624871e-4;4399;80
2002;Glattal;Kroatien;79;0.01629201897298412;681;80
2002;Glattal;Kuba;1;2.0622808826562179e-4;7272;80
2002;Glattal;Libanon;4;8.249123530624871e-4;4399;80
2002;Glattal;Libyen;6;0.0012373685295937306;3495;80
2002;Glattal;Luxemburg;1;2.0622808826562179e-4;7272;80
2002;Glattal;Malaysia;1;2.0622808826562179e-4;7272;80
2002;Glattal;Mexiko;1;2.0622808826562179e-4;7272;80
2002;Glattal;Mittel- und Südamerika;2;4.1245617653124357e-4;5887;80
2002;Glattal;Neuseeland;1;2.0622808826562179e-4;7272;80
2002;Glattal;Niederlande;5;0.0010311404413281089;3919;80
2002;Glattal;Nordmazedonien;108;0.02227263353268715;496;80
2002;Glattal;Österreich;15;0.0030934213239843266;1955;80
2002;Glattal;Pakistan;7;0.0014435966178593523;3180;80
2002;Glattal;Palästina;2;4.1245617653124357e-4;5887;80
2002;Glattal;Peru;6;0.0012373685295937306;3495;80
2002;Glattal;Philippinen;17;0.00350587750051557;1816;80
2002;Glattal;Polen;13;0.002680965147453083;2166;80
2002;Glattal;Portugal;158;0.03258403794596824;362;80
2002;Glattal;Rumänien;1;2.0622808826562179e-4;7272;80
2002;Glattal;Russland;10;0.0020622808826562177;2565;80
2002;Glattal;Rwanda;1;2.0622808826562179e-4;7272;80
2002;Glattal;Schweden;1;2.0622808826562179e-4;7272;80
2002;Glattal;Schweiz;2751;0.5673334708187255;55;80
2002;Glattal;Serbien;561;0.11569395751701382;144;80
2002;Glattal;Slowenien;3;6.186842647968653e-4;5028;80
2002;Glattal;Somalia;18;0.003712105588781192;1748;80
2002;Glattal;Spanien;73;0.01505465044339039;730;80
2002;Glattal;Sri Lanka;103;0.021241493091359042;528;80
2002;Glattal;Süd-/Osteuropa;25;0.005155702206640545;1473;80
2002;Glattal;Südafrika;1;2.0622808826562179e-4;7272;80
2002;Glattal;Sudan;1;2.0622808826562179e-4;7272;80
2002;Glattal;Taiwan;1;2.0622808826562179e-4;7272;80
2002;Glattal;Thailand;12;0.002474737059187461;2274;80
2002;Glattal;Tschechische Republik;2;4.1245617653124357e-4;5887;80
2002;Glattal;Tunesien;7;0.0014435966178593523;3180;80
2002;Glattal;Türkei;176;0.036296143534749435;331;80
2002;Glattal;Ukraine;4;8.249123530624871e-4;4399;80
2002;Glattal;Ungarn;2;4.1245617653124357e-4;5887;80
2002;Glattal;Venezuela;1;2.0622808826562179e-4;7272;80
2002;Glattal;Vereinigte Staaten;5;0.0010311404413281089;3919;80
2002;Glattal;Vietnam;6;0.0012373685295937306;3495;80
2002;Glattal;Zimbabwe;1;2.0622808826562179e-4;7272;80
2002;Letzi;Afghanistan;3;8.503401360544217e-4;5028;69
2002;Letzi;Albanien;5;0.001417233560090703;3919;69
2002;Letzi;Algerien;3;8.503401360544217e-4;5028;69
2002;Letzi;Angola;11;0.0031179138321995466;2428;69
2002;Letzi;Argentinien;2;5.668934240362812e-4;5887;69
2002;Letzi;Armenien;1;2.834467120181406e-4;7272;69
2002;Letzi;Äthiopien;2;5.668934240362812e-4;5887;69
2002;Letzi;Bolivien;5;0.001417233560090703;3919;69
2002;Letzi;Bosnien-Herzegowina;73;0.020691609977324263;730;69
2002;Letzi;Brasilien;5;0.001417233560090703;3919;69
2002;Letzi;Bulgarien;1;2.834467120181406e-4;7272;69
2002;Letzi;Chile;3;8.503401360544217e-4;5028;69
2002;Letzi;China;5;0.001417233560090703;3919;69
2002;Letzi;Dänemark;3;8.503401360544217e-4;5028;69
2002;Letzi;Deutschland;26;0.007369614512471655;1437;69
2002;Letzi;Dominikanische Republik;17;0.00481859410430839;1816;69
2002;Letzi;Frankreich;2;5.668934240362812e-4;5887;69
2002;Letzi;Gambia;1;2.834467120181406e-4;7272;69
2002;Letzi;Ghana;2;5.668934240362812e-4;5887;69
2002;Letzi;Griechenland;18;0.00510204081632653;1748;69
2002;Letzi;Grossbritannien;9;0.002551020408163265;2733;69
2002;Letzi;Indien;8;0.0022675736961451248;2923;69
2002;Letzi;Iran;8;0.0022675736961451248;2923;69
2002;Letzi;Irland;4;0.0011337868480725624;4399;69
2002;Letzi;Israel;1;2.834467120181406e-4;7272;69
2002;Letzi;Italien;217;0.061507936507936505;253;69
2002;Letzi;Japan;1;2.834467120181406e-4;7272;69
2002;Letzi;Kambodscha;1;2.834467120181406e-4;7272;69
2002;Letzi;Kamerun;5;0.001417233560090703;3919;69
2002;Letzi;Kasachstan;2;5.668934240362812e-4;5887;69
2002;Letzi;Kolumbien;7;0.001984126984126984;3180;69
2002;Letzi;Kongo (Brazzaville);1;2.834467120181406e-4;7272;69
2002;Letzi;Kroatien;96;0.027210884353741496;564;69
2002;Letzi;Kuba;2;5.668934240362812e-4;5887;69
2002;Letzi;Libanon;4;0.0011337868480725624;4399;69
2002;Letzi;Marokko;5;0.001417233560090703;3919;69
2002;Letzi;Mexiko;1;2.834467120181406e-4;7272;69
2002;Letzi;Neuseeland;2;5.668934240362812e-4;5887;69
2002;Letzi;Niederlande;1;2.834467120181406e-4;7272;69
2002;Letzi;Nordmazedonien;98;0.027777777777777776;554;69
2002;Letzi;Österreich;14;0.003968253968253968;2063;69
2002;Letzi;Pakistan;6;0.0017006802721088435;3495;69
2002;Letzi;Peru;3;8.503401360544217e-4;5028;69
2002;Letzi;Philippinen;5;0.001417233560090703;3919;69
2002;Letzi;Polen;3;8.503401360544217e-4;5028;69
2002;Letzi;Portugal;172;0.048752834467120185;340;69
2002;Letzi;Rumänien;2;5.668934240362812e-4;5887;69
2002;Letzi;Russland;3;8.503401360544217e-4;5028;69
2002;Letzi;Rwanda;1;2.834467120181406e-4;7272;69
2002;Letzi;Schweiz;1916;0.5430839002267573;105;69
2002;Letzi;Serbien;382;0.1082766439909297;155;69
2002;Letzi;Slowakische Republik;3;8.503401360544217e-4;5028;69
2002;Letzi;Slowenien;1;2.834467120181406e-4;7272;69
2002;Letzi;Somalia;28;0.007936507936507936;1379;69
2002;Letzi;Spanien;102;0.02891156462585034;531;69
2002;Letzi;Sri Lanka;60;0.017006802721088437;880;69
2002;Letzi;Süd-/Osteuropa;4;0.0011337868480725624;4399;69
2002;Letzi;Sudan;2;5.668934240362812e-4;5887;69
2002;Letzi;Syrien;1;2.834467120181406e-4;7272;69
2002;Letzi;Thailand;9;0.002551020408163265;2733;69
2002;Letzi;Togo;2;5.668934240362812e-4;5887;69
2002;Letzi;Tschechische Republik;2;5.668934240362812e-4;5887;69
2002;Letzi;Tunesien;2;5.668934240362812e-4;5887;69
2002;Letzi;Türkei;133;0.037698412698412696;421;69
2002;Letzi;Ukraine;5;0.001417233560090703;3919;69
2002;Letzi;Ungarn;1;2.834467120181406e-4;7272;69
2002;Letzi;Venezuela;1;2.834467120181406e-4;7272;69
2002;Letzi;Vereinigte Staaten;2;5.668934240362812e-4;5887;69
2002;Letzi;Vietnam;2;5.668934240362812e-4;5887;69
2002;Limmattal;Afghanistan;6;0.001710863986313088;3495;62
2002;Limmattal;Afrika;2;5.702879954376961e-4;5887;62
2002;Limmattal;Angola;33;0.009409751924721984;1262;62
2002;Limmattal;Armenien;2;5.702879954376961e-4;5887;62
2002;Limmattal;Asien;3;8.55431993156544e-4;5028;62
2002;Limmattal;Äthiopien;1;2.8514399771884804e-4;7272;62
2002;Limmattal;Australien;1;2.8514399771884804e-4;7272;62
2002;Limmattal;Bangladesh;4;0.0011405759908753922;4399;62
2002;Limmattal;Bolivien;3;8.55431993156544e-4;5028;62
2002;Limmattal;Bosnien-Herzegowina;94;0.026803535785571715;573;62
2002;Limmattal;Brasilien;26;0.007413743940690049;1437;62
2002;Limmattal;Bulgarien;6;0.001710863986313088;3495;62
2002;Limmattal;Chile;3;8.55431993156544e-4;5028;62
2002;Limmattal;China;3;8.55431993156544e-4;5028;62
2002;Limmattal;Deutschland;15;0.00427715996578272;1955;62
2002;Limmattal;Dominikanische Republik;31;0.008839463929284289;1308;62
2002;Limmattal;Ecuador;3;8.55431993156544e-4;5028;62
2002;Limmattal;Eritrea;4;0.0011405759908753922;4399;62
2002;Limmattal;Finnland;1;2.8514399771884804e-4;7272;62
2002;Limmattal;Frankreich;1;2.8514399771884804e-4;7272;62
2002;Limmattal;Ghana;4;0.0011405759908753922;4399;62
2002;Limmattal;Griechenland;13;0.0037068719703450244;2166;62
2002;Limmattal;Grossbritannien;2;5.702879954376961e-4;5887;62
2002;Limmattal;Haiti;1;2.8514399771884804e-4;7272;62
2002;Limmattal;Indien;5;0.00142571998859424;3919;62
2002;Limmattal;Indonesien;1;2.8514399771884804e-4;7272;62
2002;Limmattal;Irak;14;0.003992015968063872;2063;62
2002;Limmattal;Iran;6;0.001710863986313088;3495;62
